dispute_id,transaction_id,customer_id,merchant_id,txn_amount,txn_datetime,channel,card_present,currency_type,geo_distance_km,txn_country,time_to_raise_days,mcc,mcc_group,customer_tenure_months,age_group,credit_risk_score,avg_monthly_spend,historical_dispute_count,payment_behavior_score,customer_country,merchant_risk_tier,merchant_dispute_rate,merchant_country,txn_count_10min,txn_count_1hr,txn_count_24hr,distinct_geo_10min,time_gap_prev_txn_min,device_switch_count_24hr,velocity_pattern_label,amount_velocity_10min,amount_velocity_1hr,amount_velocity_24hr,limit_violation,high_risk_country_violation,behavior_pattern_violation,aml_kyc_violation,fraud_pattern_violation,policy_rules_count,policy_severity_score,supporting_docs_count,evidence_quality_score,evidence_to_claim_ratio,sentiment_score,keyword_risk_flag,keyword_risk_score,dispute_text,transaction_risk_behavior_score,p_customer_favor,p_merchant_arbitration,p_customer_assertion,customer_favor,merchant_arbitration,customer_assertion,dispute_category,dispute_reason_code,dispute_channel,dispute_amount,dispute_datetime
DISP_005217,TXN_005217,CUST_01944,MER_0003,107.09838082879116,2024-12-22 13:52:00,Online,0,Domestic,832.7101996801778,DE,7,5734,Software Stores,52,51-65,0.5519883115091807,2318.347947068327,1,0.6919925584957801,DE,3,0.1610931394530098,DE,2,2,5,1,161.1162433341861,1,normal,21.419676165758236,3.569946027626372,0.3718693778777471,0,0,0,0,0,0,0,1,0.8537476816393885,0.0093372093234407,-1.0,0,0.5889079910236166,The service was not provided but I was billed.,0.3299999999999999,0.8561243044918165,0.15,0.5,1,0,1,true_dispute,NOT_RECEIVED,Web,107.09838082879116,2024-12-29 13:52:00
DISP_006355,TXN_006355,CUST_00310,MER_0424,86.04098121860073,2024-10-01 05:23:00,POS,1,Domestic,27.492849913409927,AU,58,5968,Adult Entertainment,163,26-35,0.4746068880628955,1717.3908629681964,1,0.6650724296380139,IN,4,0.4759415964808106,AU,2,3,7,1,684.0788201011019,1,low_velocity_high_amount,17.208196243720145,4.302049060930036,0.4182547698126424,0,1,0,0,0,1,2,0,0.3220053739953604,0.0,-0.1173619585931275,0,0.3508224181955955,"This amount is too high, I want to dispute it.",0.6000000000000001,0.3966016121986081,0.3355989252009279,0.2352085875779382,0,0,0,first_party_fraud,FRAUD,Call,86.04098121860073,2024-11-28 06:23:00
DISP_004313,TXN_004313,CUST_00782,MER_0119,75.44052518122125,2024-07-04 12:43:00,Online,0,Domestic,6.08294803825899,US,20,5311,Department Stores,173,26-35,0.3928757458084568,1436.3476618264065,1,0.7795704015538638,US,2,0.0776989575387209,US,3,3,5,1,65.70695532501446,1,normal,22.632157554366376,3.772026259061063,0.2619462679903515,0,0,0,0,0,0,0,2,0.8167351492000874,0.0265109501185954,-0.0762862265713971,1,0.7286195191834339,I was charged twice for the same purchase.,0.21,0.8450205447600262,0.15,0.2228858679714191,0,0,0,true_dispute,DUPLICATE,App,75.44052518122125,2024-07-24 14:43:00
DISP_006395,TXN_006395,CUST_01754,MER_0279,38.63392713794313,2024-06-17 12:30:00,App,0,Domestic,4.310833692830792,IN,12,7011,Hotels,109,18-25,0.7333928773821244,1882.4635516274848,0,0.9839674246788148,CA,2,0.0717233474592434,IN,2,4,4,1,58.50336960661975,0,normal,7.726785427588626,2.5755951425295422,0.1073164642720642,0,1,0,0,0,1,2,2,0.7893906297184624,0.0517679704902627,-0.499136697546259,0,0.6508357078429439,I was charged twice for the same purchase.,0.27,0.8368171889155387,0.15,0.3497410092638777,0,0,1,true_dispute,QUALITY,Web,38.63392713794313,2024-06-29 14:30:00
DISP_008585,TXN_008585,CUST_01658,MER_0833,32.7720994454053,2024-02-08 22:01:00,App,0,Domestic,18.13587878961284,US,4,6011,ATM Withdrawals,62,18-25,0.3467948512203482,1338.929957389015,0,0.5555721566742273,US,1,0.032954510958506,US,2,4,7,1,42.483951014953085,1,normal,6.5544198890810605,2.184806629693687,0.159308816748498,0,0,0,0,0,0,0,2,0.7466530622754924,0.0610275213930611,-0.5142629813265415,0,0.7877833321264286,I never received the product I paid for.,0.13,0.8239959186826478,0.15,0.3542788943979624,1,1,1,true_dispute,DUPLICATE,Web,32.7720994454053,2024-02-13 01:01:00
DISP_004333,TXN_004333,CUST_00372,MER_0696,60.963269157869206,2024-06-24 13:40:00,POS,1,Domestic,1384.1246967009956,US,50,8211,Education,155,65+,0.5989199931314495,2459.012429464863,1,1.0,US,1,0.0260124359692445,US,1,1,1,1,12.18402805827868,0,normal,6.09632691578692,1.0160544859644869,0.0423356035818536,0,0,0,0,0,0,0,0,0.3129995879753152,0.0,-0.2572739685089783,0,0.3505808616219376,"This amount is too high, I want to dispute it.",0.13,0.3938998763925945,0.337400082404937,0.2771821905526935,0,0,0,first_party_fraud,NOT_RECOGNIZED,Web,60.963269157869206,2024-08-13 16:40:00
DISP_008056,TXN_008056,CUST_00547,MER_0020,79.65979242240466,2024-06-05 19:52:00,POS,1,Domestic,4.153661126547759,DE,55,7993,Bowling Alleys,44,51-65,0.5432988151472674,1236.3333168869797,1,0.7574266708245971,IN,4,0.4144486791936903,DE,3,5,5,1,18.359628915958552,0,normal,23.8979377267214,6.638316035200389,0.2765965014666828,0,1,0,0,0,1,2,0,0.2740992582735532,0.0,-0.1291804405949232,1,0.4108137293087662,My card was stolen and this charge is fraud.,0.51,0.382229777482066,0.3451801483452893,0.238754132178477,0,1,0,third_party_fraud,FRAUD,App,79.65979242240466,2024-07-30 20:52:00
DISP_006951,TXN_006951,CUST_00118,MER_0756,47.5302145419584,2024-07-21 04:18:00,Online,0,Foreign,29.89887216402901,US,42,6300,Insurance,142,18-25,0.6889651886952576,1548.7861597073277,0,0.3660441655863199,DE,1,0.0225976122272499,US,3,5,5,1,150.16241214598614,0,normal,14.259064362587518,3.9608512118298655,0.1650354671595777,0,1,0,0,0,1,2,0,0.6096997081845165,0.0,-0.6180083970566755,0,0.314458874570847,My card was stolen and this charge is fraud.,0.19,0.4829099124553549,0.2780600583630967,0.3854025191170026,0,0,1,third_party_fraud,NOT_RECEIVED,App,47.5302145419584,2024-09-01 06:18:00
DISP_004881,TXN_004881,CUST_01978,MER_0914,44.95223595995292,2024-01-19 03:39:00,POS,1,Domestic,15.328093926242564,IN,26,5541,Service Stations,158,36-50,0.5679344627906476,1094.824203389638,0,0.3387553569320206,IN,2,0.0769717004082538,IN,1,1,4,1,105.04479268192227,0,normal,4.495223595995292,0.7492039326658819,0.1248673221109803,0,0,0,0,0,0,0,1,0.4703402184395171,0.0222458344650726,0.0055821393078188,1,0.5642863326124674,I don't remember making this purchase.,0.21,0.4411020655318551,0.3059319563120966,0.2016746417923456,1,1,0,first_party_fraud,NOT_RECEIVED,App,44.95223595995292,2024-02-14 07:39:00
DISP_003310,TXN_003310,CUST_01844,MER_0211,160.78561832619843,2024-05-03 19:08:00,Online,0,Foreign,4.545916583956093,UK,34,8062,Hospitals,10,26-35,0.6514123508153139,2427.624879156009,2,0.5710143079355403,CA,1,0.0463090137251737,UK,1,2,5,1,116.91796896291554,1,normal,16.078561832619844,5.359520610873281,0.5582833969659668,0,0,0,0,0,0,0,0,0.6745996061595061,0.0,-0.2863461316739877,0,0.0456483583200649,I don't remember making this purchase.,0.13,0.5023798818478518,0.2650800787680988,0.2859038395021963,0,0,0,first_party_fraud,QUALITY,App,160.78561832619843,2024-06-06 22:08:00
DISP_009104,TXN_009104,CUST_00305,MER_0072,189.3874469884462,2024-02-19 20:42:00,POS,1,Domestic,29.00888552951414,DE,28,5541,Service Stations,90,26-35,0.7253241416881141,1943.8655718156056,2,0.5770454269686163,US,2,0.1035508388964497,DE,3,3,5,1,95.32253301089408,1,normal,56.816234096533854,9.46937234942231,0.6575953020432159,0,0,0,0,0,0,0,1,0.8372820269370925,0.0052801810040821,-0.9945970819440392,1,0.4576895059092046,The service was not provided but I was billed.,0.21,0.8511846080811277,0.15,0.4983791245832117,0,0,1,true_dispute,DUPLICATE,App,189.3874469884462,2024-03-18 23:42:00
DISP_009245,TXN_009245,CUST_00867,MER_0608,40.82807025317668,2024-11-27 11:20:00,App,0,Foreign,714.2496615869119,UK,22,5311,Department Stores,89,36-50,0.4507239060151143,2128.00825923853,1,1.0,US,2,0.0502553588268063,UK,2,2,5,1,155.9921723592025,1,normal,8.165614050635336,1.3609356751058892,0.1417641328235301,0,1,0,0,0,1,2,1,0.8223556058468311,0.0244929528581428,-0.2008166495010616,1,0.4922800498764347,I was charged twice for the same purchase.,0.27,0.8467066817540493,0.15,0.2602449948503185,1,0,0,true_dispute,NOT_RECEIVED,Branch,40.82807025317668,2024-12-19 12:20:00
DISP_004664,TXN_004664,CUST_01128,MER_0587,225.99259194676583,2024-05-07 08:16:00,Online,0,Domestic,2.554597098142072,CA,26,8211,Education,169,36-50,0.4294530819374518,2050.4124240970045,0,0.8706883604794386,IN,1,0.0247605879738378,CA,3,3,6,1,107.11693832852691,1,normal,67.79777758402976,11.299629597338292,0.9416357997781912,0,0,0,0,0,0,0,3,0.7909141660957348,0.0132747714168731,-0.0980574921925636,0,0.5814433912087564,I was charged twice for the same purchase.,0.13,0.8372742498287205,0.15,0.2294172476577691,0,0,0,true_dispute,DUPLICATE,App,225.99259194676583,2024-06-02 08:16:00
DISP_005224,TXN_005224,CUST_01669,MER_0968,85.53055551439739,2024-12-24 20:54:00,POS,1,Foreign,18.318880942335795,AU,59,8220,Colleges/Universities,133,18-25,0.7297009395890353,3858.85152849526,0,0.981181510328055,US,1,0.0251056553190524,AU,3,4,5,1,69.2085120649281,1,normal,25.65916665431921,5.702037034293159,0.2969810955361021,0,1,0,0,0,1,2,0,0.455519988539274,0.0,-0.5145214196924731,1,0.5804395969927976,I don't remember making this purchase.,0.19,0.4366559965617822,0.3088960022921452,0.3543564259077419,1,0,1,first_party_fraud,OTHER,App,85.53055551439739,2025-02-21 20:54:00
DISP_004436,TXN_004436,CUST_00814,MER_0154,53.50535871902147,2024-12-09 03:01:00,Online,0,Domestic,1013.3249949832748,UK,23,5999,Misc Retail,146,36-50,0.6220402947580032,1392.608957902628,0,0.7089215448868579,UK,3,0.1587040370711525,UK,1,2,2,1,220.5807460548526,1,low_velocity_high_amount,5.350535871902148,1.7835119573007157,0.0743129982208631,0,0,0,0,0,0,0,2,0.230884567809848,0.0373794335349253,-0.3461705403718519,1,0.0,"This amount is too high, I want to dispute it.",0.42,0.3692653703429543,0.3538230864380304,0.3038511621115556,1,1,1,first_party_fraud,DUPLICATE,Web,53.50535871902147,2025-01-01 04:01:00
DISP_007490,TXN_007490,CUST_01993,MER_0056,59.11865666324897,2024-11-18 00:27:00,POS,1,Domestic,29.88353765154953,UK,12,7299,Personal Services,153,26-35,0.7247564637527305,1167.306366067523,0,0.8751674657531407,AU,3,0.3496487827726533,UK,1,2,2,1,174.7457857245787,1,normal,5.911865666324897,1.9706218887749656,0.0821092453656235,0,0,0,1,0,1,3,2,0.8135321657555528,0.0338302680216903,-0.5911856747409678,0,1.0,I was charged twice for the same purchase.,0.4199999999999999,0.8440596497266658,0.15,0.3773557024222903,1,0,0,true_dispute,DUPLICATE,App,59.11865666324897,2024-11-30 02:27:00
DISP_001338,TXN_001338,CUST_00152,MER_0842,97.81024313874316,2024-09-21 05:46:00,App,0,Domestic,12.308227175535263,US,29,7995,Gambling,23,18-25,0.634444189524548,1675.3281281008976,0,1.0,US,3,0.1560116624403996,US,3,3,5,1,161.62344801775532,1,normal,29.34307294162295,4.890512156937159,0.3396188997873027,0,0,0,1,0,1,3,4,0.7855237453547695,0.0408955122862339,0.6971948176359576,0,0.3315387283730305,I was charged twice for the same purchase.,0.4199999999999999,0.8356571236064309,0.15,0.4091584452907872,1,1,1,true_dispute,QUALITY,App,97.81024313874316,2024-10-20 07:46:00
DISP_000782,TXN_000782,CUST_01747,MER_0934,329.18718115580543,2024-10-22 17:05:00,App,0,Domestic,20.699428735377445,IN,25,5966,Telemarketing,24,18-25,0.5098484819052163,4352.3842906154405,1,0.6681597210041882,US,3,0.1984344246094554,IN,2,4,6,1,65.88512236139621,0,normal,65.83743623116109,21.94581207705369,1.371613254815856,0,1,0,0,0,1,2,2,0.8999976290239688,0.0060755707223404,-0.4434007212562048,0,0.9173831689359097,I never received the product I paid for.,0.39,0.8699992887071906,0.15,0.3330202163768614,1,0,0,true_dispute,QUALITY,Branch,329.18718115580543,2024-11-16 17:05:00
DISP_006177,TXN_006177,CUST_00416,MER_0133,275.40215236475274,2024-08-24 21:32:00,Online,0,Domestic,29.492645773990372,DE,58,7841,Video Rental Stores,166,51-65,0.4115239658581116,2715.15030929176,0,0.8085408795953448,DE,4,0.4973990154908745,DE,3,3,5,1,13.452279628523844,0,normal,82.62064570942582,13.770107618237637,0.9562574734887248,0,0,0,0,0,0,0,2,0.4415211704423086,0.0072621073685405,-0.7234861991399848,0,0.448898762086841,I thought this subscription was cancelled.,0.45,0.4324563511326925,0.3116957659115383,0.4170458597419955,0,1,0,first_party_fraud,NOT_RECEIVED,Call,275.40215236475274,2024-10-22 00:32:00
DISP_004393,TXN_004393,CUST_01988,MER_0747,121.84191628111378,2024-06-14 23:00:00,POS,1,Domestic,1042.6030557857507,US,33,7994,Video Game Arcades,112,65+,0.4654823421416379,1492.65105402037,8,0.6840301693024408,US,4,0.479522801668477,US,1,3,6,1,76.29604129286889,0,normal,12.184191628111378,6.09209581405569,0.5076746511713075,0,0,0,0,0,0,0,1,0.8311415331527541,0.008207356142469,0.1309158929781799,0,0.2891119394167392,"This amount is too high, I want to dispute it.",0.45,0.5493424599458262,0.2337716933694492,0.239274767893454,1,0,0,first_party_fraud,FRAUD,App,121.84191628111378,2024-07-18 01:00:00
DISP_005412,TXN_005412,CUST_00462,MER_0652,231.9665757164812,2024-06-10 07:00:00,POS,1,Domestic,674.6892793130676,CA,60,5814,Fast Food,119,18-25,0.6873250566720087,1955.8519840090228,3,0.6291876906265821,US,2,0.0848546651603377,CA,1,2,6,1,153.2790828186413,1,low_velocity_high_amount,23.19665757164812,7.732219190549373,0.9665273988186716,0,1,0,0,0,1,2,2,0.5495783662384888,0.0086219318185068,-0.2663415305169485,0,0.4930475549562686,I don't remember making this purchase.,0.36,0.4648735098715466,0.2900843267523023,0.2799024591550845,0,0,0,first_party_fraud,OTHER,Branch,231.9665757164812,2024-08-09 09:00:00
DISP_004026,TXN_004026,CUST_00402,MER_0958,73.66288158378006,2024-05-27 19:24:00,Online,0,Domestic,15.812374967655623,IN,21,5734,Software Stores,41,18-25,0.6295990893892816,1204.2786326250582,2,0.4400837526144804,US,3,0.2569479430827022,IN,3,4,4,1,169.47066087266717,1,normal,22.098864475134015,4.910858772252004,0.2046191155105002,0,1,0,0,0,1,2,3,0.8143333577059162,0.0407260744556668,-0.593139325831263,0,0.5619713723304319,I was charged twice for the same purchase.,0.39,0.8443000073117748,0.15,0.3779417977493789,1,0,0,true_dispute,NOT_RECEIVED,App,73.66288158378006,2024-06-17 20:24:00
DISP_000965,TXN_000965,CUST_01862,MER_0441,131.0771370360957,2024-09-08 11:31:00,POS,1,Domestic,1331.943611974628,US,43,5812,Restaurants,90,65+,0.497271201076499,1137.04482835093,5,0.3485318725854247,UK,2,0.0806159292466131,US,2,3,3,1,1436.2800592981334,1,low_velocity_high_amount,26.215427407219146,6.553856851804786,0.2730773688251994,0,0,0,0,0,0,0,1,0.6803674154751111,0.0076290955281135,-0.0082868934912678,0,0.4733757811800022,I thought this subscription was cancelled.,0.3,0.5041102246425333,0.2639265169049778,0.2024860680473803,1,0,1,first_party_fraud,QUALITY,App,131.0771370360957,2024-10-21 14:31:00
DISP_007127,TXN_007127,CUST_00139,MER_0845,141.13662368174258,2024-07-31 20:31:00,Online,0,Domestic,17.08906849145579,DE,57,6051,Crypto Exchanges,46,18-25,0.4220497357167941,3332.8580071856472,1,0.5633136419739754,US,4,0.3668029341515308,DE,1,2,6,1,674.2246950221636,1,low_velocity_high_amount,14.113662368174255,4.704554122724753,0.5880692653405941,0,0,0,0,0,0,0,2,0.5617871874982223,0.0141706663219457,0.0398876428001645,0,0.740938266841352,I thought this subscription was cancelled.,0.54,0.4685361562494666,0.2876425625003556,0.2119662928400493,1,0,0,first_party_fraud,NOT_RECOGNIZED,App,141.13662368174258,2024-09-26 22:31:00
DISP_008608,TXN_008608,CUST_01230,MER_0598,163.79922589823414,2024-10-07 18:36:00,Online,0,Domestic,12.73891885767936,DE,30,5734,Software Stores,127,36-50,0.39975226383368,2792.601324654253,8,0.7066571655714698,IN,3,0.3116197960987024,DE,1,2,6,1,83.42356478879712,1,normal,16.379922589823416,5.459974196607805,0.6824967745759756,0,1,0,0,0,1,2,0,0.308382480371337,0.0,-0.422389651147489,0,0.3427839022179105,"This amount is too high, I want to dispute it.",0.39,0.3925147441114011,0.3383235039257326,0.3267168953442467,0,0,1,first_party_fraud,NOT_RECOGNIZED,Web,163.79922589823414,2024-11-06 21:36:00
DISP_004165,TXN_004165,CUST_01401,MER_0932,151.80150187615058,2024-09-15 12:09:00,Online,0,Domestic,6.593887570402714,DE,46,7011,Hotels,147,36-50,0.5958359795033005,4464.066508623461,2,1.0,UK,2,0.0768667784627827,DE,3,3,4,1,39.36998987757905,0,normal,45.54045056284517,7.590075093807528,0.4216708385448627,0,1,0,0,0,1,2,0,0.4034184818337687,0.0,0.1374491672779578,1,0.17683337938291,I thought this subscription was cancelled.,0.27,0.4210255445501306,0.3193163036332462,0.2412347501833873,0,0,1,first_party_fraud,OTHER,App,151.80150187615058,2024-10-31 12:09:00
DISP_004699,TXN_004699,CUST_00575,MER_0144,161.6770387757894,2024-06-15 04:53:00,Online,0,Domestic,13.118609392883275,US,37,7995,Gambling,177,18-25,0.6181882024655897,949.4151764236706,0,0.7585430964283706,CA,3,0.3151947339166974,US,3,3,5,1,19.741326378735103,1,normal,48.503111632736825,8.08385193878947,0.56137860686038,0,1,0,0,0,1,2,1,0.2863675997591009,0.0061851701860199,0.2194475366101582,0,0.5864034054293131,"This amount is too high, I want to dispute it.",0.39,0.3859102799277302,0.3427264800481798,0.2658342609830474,0,0,1,first_party_fraud,FRAUD,App,161.6770387757894,2024-07-22 06:53:00
DISP_003144,TXN_003144,CUST_00334,MER_0159,219.70168314038324,2024-04-21 00:21:00,POS,1,Foreign,2.777713035604674,CA,13,5966,Telemarketing,128,65+,0.6270874809912544,1944.2262429962268,2,0.6554916328171203,IN,3,0.2070895574399731,CA,3,5,6,1,107.88676921216114,1,normal,65.91050494211497,18.308473595031938,0.9154236797515968,0,1,0,0,0,1,2,4,0.9341015205786656,0.01820650594399,-0.5103391491927659,1,0.7015899067724768,I never received the product I paid for.,0.39,0.8802304561735996,0.15,0.3531017447578297,1,0,0,true_dispute,QUALITY,Web,219.70168314038324,2024-05-04 03:21:00
DISP_008804,TXN_008804,CUST_00104,MER_0553,51.84931953794395,2024-09-29 01:14:00,Online,0,Domestic,26.999628622470027,AU,7,5311,Department Stores,141,18-25,0.7301773554994773,1132.0019611786845,1,0.9409941294601496,US,2,0.1248275374397256,AU,1,1,4,1,119.35410941975094,1,normal,5.184931953794395,0.8641553256323992,0.1440258876053998,0,1,0,0,0,1,2,2,0.8082702643922037,0.0385733123948979,0.0322582494597977,0,0.3746083885681714,The service was not provided but I was billed.,0.27,0.8424810793176611,0.15,0.2096774748379393,1,0,0,true_dispute,QUALITY,App,51.84931953794395,2024-10-06 03:14:00
DISP_006004,TXN_006004,CUST_00906,MER_0986,165.47042733937155,2024-12-18 00:22:00,POS,1,Domestic,13.29086908869,US,52,5734,Software Stores,169,18-25,0.696647774110704,1154.829269334975,0,0.533044964141322,US,3,0.2301624888631499,US,1,3,3,1,38.8721680818686,1,normal,16.547042733937154,8.273521366968577,0.3447300569570241,0,0,0,0,0,0,0,0,0.57158260321774,0.0,-0.1940609797363322,0,0.8153548946147983,"This amount is too high, I want to dispute it.",0.3299999999999999,0.471474780965322,0.285683479356452,0.2582182939208997,1,0,0,first_party_fraud,FRAUD,App,165.47042733937155,2025-02-08 02:22:00
DISP_003742,TXN_003742,CUST_01050,MER_0230,32.906416650982564,2024-09-19 19:34:00,POS,1,Domestic,23.31533889940268,CA,27,5734,Software Stores,24,51-65,0.8084646200919533,922.78397875872,5,0.6225501268042095,US,3,0.1761042798845059,CA,1,2,2,1,59.67851667364237,1,normal,3.2906416650982564,1.096880555032752,0.045703356459698,0,0,0,0,0,0,0,4,0.8114194338178895,0.1215568392762255,-0.1284550541858473,0,0.6689171736607952,The service was not provided but I was billed.,0.3299999999999999,0.8434258301453668,0.15,0.2385365162557542,1,0,0,true_dispute,QUALITY,App,32.906416650982564,2024-10-16 19:34:00
DISP_004613,TXN_004613,CUST_00603,MER_0547,56.95540876850909,2024-01-20 22:13:00,App,0,Domestic,18.51479601287878,DE,39,5967,Subscription Services,64,36-50,0.620425932459724,2391.916571210329,0,0.7375077568827924,IN,4,0.3605291424383617,DE,1,2,4,1,105.31041441353771,0,normal,5.695540876850909,1.8985136256169697,0.1582094688014141,0,1,0,0,0,1,2,0,0.5880200929149036,0.0,-0.284148540587719,0,0.6372629919226611,I don't remember making this purchase.,0.51,0.476406027874471,0.2823959814170192,0.2852445621763157,1,0,0,first_party_fraud,DUPLICATE,Branch,56.95540876850909,2024-02-29 02:13:00
DISP_003211,TXN_003211,CUST_00349,MER_0313,128.18296951705702,2024-03-25 18:19:00,App,0,Domestic,0.1994136769045196,IN,20,4900,Utilities,105,26-35,0.6025336074363725,3352.83290575909,4,0.6359816038111219,US,1,0.0371870346996255,IN,3,5,8,1,34.557611716613096,0,normal,38.45489085511711,10.681914126421418,0.7121276084280945,0,0,0,0,0,0,0,0,0.332169698816072,0.0,-0.4671413007297207,0,0.6964530977748772,I don't remember making this purchase.,0.13,0.3996509096448216,0.3335660602367856,0.3401423902189162,0,0,1,first_party_fraud,FRAUD,Web,128.18296951705702,2024-04-14 22:19:00
DISP_001712,TXN_001712,CUST_00051,MER_0789,372.851039035569,2024-12-19 15:54:00,Online,0,Domestic,19.302800325139483,IN,56,4112,Passenger Railways,164,26-35,0.5724162393407969,2382.411538712517,3,0.5579744084145032,AU,2,0.1129478513962346,IN,1,1,3,1,68.83958764299896,0,normal,37.2851039035569,6.21418398392615,0.7767729979907686,0,0,0,0,0,0,0,1,0.4083737017479991,0.002682036243178,-0.6635968669795523,0,0.0,I don't remember making this purchase.,0.21,0.4225121105243997,0.3183252596504002,0.3990790600938657,0,0,1,first_party_fraud,OTHER,App,372.851039035569,2025-02-13 19:54:00
DISP_001761,TXN_001761,CUST_01886,MER_0444,101.2863288554966,2024-10-07 04:41:00,POS,1,Domestic,26.16577408781752,US,60,5814,Fast Food,43,26-35,0.5300067204772846,1503.795303606884,1,0.6924490584632272,US,2,0.097870168189035,US,2,2,5,1,77.18490561678665,1,normal,20.25726577109932,3.376210961849887,0.3516886418593632,0,0,0,0,0,0,0,0,0.0,0.0,-0.3163313637533082,0,0.4003651685541564,"This amount is too high, I want to dispute it.",0.21,0.3,0.4,0.2948994091259925,0,0,0,first_party_fraud,QUALITY,Call,101.2863288554966,2024-12-06 08:41:00
DISP_009258,TXN_009258,CUST_01759,MER_0648,68.62321315303072,2024-01-14 16:25:00,POS,1,Domestic,13.885779984634611,IN,60,8211,Education,113,18-25,0.6170846357997719,1557.9451689507598,1,0.5768147381447115,US,1,0.0109909650773753,IN,1,1,2,1,918.5484568870066,0,low_velocity_high_amount,6.862321315303072,1.1437202192171787,0.0953100182680982,0,0,0,0,0,0,0,2,0.5490118249580342,0.0291446568603538,-0.0931381309624716,0,0.293905545125563,I thought this subscription was cancelled.,0.22,0.4647035474874103,0.2901976350083932,0.2279414392887415,1,0,0,first_party_fraud,QUALITY,Web,68.62321315303072,2024-03-14 18:25:00
DISP_008302,TXN_008302,CUST_00340,MER_0221,96.19496804020427,2024-07-23 20:03:00,Online,0,Domestic,14.370505281726684,US,10,5691,Apparel Stores,74,51-65,0.870076677226628,3359.2505465977174,0,0.4789293364894416,IN,2,0.0610743120191185,US,1,1,5,1,32.16887641853684,1,normal,9.619496804020429,1.603249467336738,0.3340103056951538,0,1,0,0,0,1,2,4,0.6594655465218423,0.0415822166324564,0.0848314414491889,1,0.6139064577006956,I never received the product I paid for.,0.27,0.7978396639565527,0.15,0.2254494324347567,1,1,0,true_dispute,QUALITY,App,96.19496804020427,2024-08-02 20:03:00
DISP_007271,TXN_007271,CUST_01959,MER_0111,118.30442467189457,2024-12-26 01:55:00,ATM,0,Domestic,19.00193391357363,US,20,4112,Passenger Railways,46,26-35,0.3791196724709951,6044.282529391152,0,1.0,AU,2,0.0835183129218768,US,3,3,4,1,130.45584114448076,1,normal,35.49132740156837,5.915221233594727,0.3286234018663738,0,0,0,0,0,0,0,3,0.9104084086880544,0.0253583076737848,-0.4759209442008174,0,0.8294627065202727,I was charged twice for the same purchase.,0.21,0.8731225226064163,0.15,0.3427762832602452,0,0,0,true_dispute,NOT_RECEIVED,Web,118.30442467189457,2025-01-15 05:55:00
DISP_004844,TXN_004844,CUST_00906,MER_0494,39.23808439504021,2024-03-08 02:03:00,POS,1,Domestic,26.632325561340902,IN,28,5968,Adult Entertainment,169,18-25,0.696647774110704,1154.829269334975,0,0.533044964141322,US,4,0.3763055389320622,IN,2,4,6,1,44.72895055084246,0,normal,7.847616879008042,2.6158722930026808,0.1634920183126675,0,1,0,0,0,1,2,2,0.8016664298817388,0.0509708878717026,0.19781614249505,0,0.4583314640913383,I was charged twice for the same purchase.,0.51,0.8404999289645216,0.15,0.259344842748515,1,0,0,true_dispute,QUALITY,App,39.23808439504021,2024-04-05 04:03:00
DISP_001740,TXN_001740,CUST_01286,MER_0634,117.172319846328,2024-08-06 20:14:00,POS,1,Domestic,0.7567184771706681,CA,27,4722,Travel Agencies,40,36-50,0.4477978689649015,1863.5629476453837,1,0.5802825591796068,UK,2,0.0849808748687194,CA,2,3,4,1,347.1252072562397,1,low_velocity_high_amount,23.4344639692656,5.8586159923164,0.3254786662398,0,1,0,0,0,1,2,2,0.3791376383106372,0.0170688777231944,-0.4477344970802095,0,0.3405077198117794,I don't remember making this purchase.,0.36,0.4137412914931911,0.3241724723378726,0.3343203491240628,0,0,0,first_party_fraud,OTHER,Call,117.172319846328,2024-09-02 23:14:00
DISP_005561,TXN_005561,CUST_00893,MER_0569,265.3250811099646,2024-03-30 14:56:00,Online,0,Domestic,8.070671583419745,DE,29,4829,Money Transfer,14,36-50,0.622807399653447,6011.97802629968,0,0.7873059335625122,US,3,0.1586439874509914,DE,2,4,4,1,53.55598149597896,0,normal,53.06501622199291,17.688338740664303,0.737014114194346,0,0,0,0,0,0,0,3,0.8244094955456287,0.0113068843226194,-0.6002288711934207,0,0.4342812731883312,The service was not provided but I was billed.,0.3299999999999999,0.8473228486636886,0.15,0.3800686613580262,1,0,0,true_dispute,NOT_RECEIVED,App,265.3250811099646,2024-04-28 17:56:00
DISP_006747,TXN_006747,CUST_01989,MER_0065,54.92360975089854,2024-10-13 01:22:00,POS,1,Foreign,7.811904279953903,US,26,5541,Service Stations,164,26-35,0.5082592280693122,1741.5039350774955,2,0.5953926265345235,US,2,0.0742997592860829,US,1,1,2,1,87.33349058271862,1,normal,5.492360975089854,0.9153934958483092,0.0762827913206924,0,1,0,0,0,1,2,2,0.2870572530022374,0.0364142125594226,0.0058540487224636,1,0.3840886196962491,I thought this subscription was cancelled.,0.27,0.3861171759006712,0.3425885493995525,0.2017562146167391,1,1,0,first_party_fraud,FRAUD,Web,54.92360975089854,2024-11-08 05:22:00
